"SiteCode","Year","Treatment","Transect","Distance","Emerged","Reproduced","Fecundity","Biomass","fecundityflag","notesFlag","Lat","Lon","prcp.Spr","tmean.Spr","swe_mean.Spr","prcp.Win","tmean.Win","swe_mean.Win","prcp.Fall","tmean.Fall","swe_mean.Fall","annualgrass","annualforb","unknown","perennialforb","perennialgrass","shrub","groundcover","biocrust"
"HPGRS AGCR",2023,"removal","W",3.3,"N","N",0,0,0,"frostheave",41.177913,-104.899046,220.11,10.9827647058824,1.51564705882353,58.39,-2.45715053763441,16.5374193548387,19.81,1.79186813186813,0.653076923076923,0,45,0,0,0,0,55,0
"HPGRS AGCR",2023,"removal","W",3.5,"Y","Y",30803,26.722,0,"",41.177913,-104.899046,220.11,10.9827647058824,1.51564705882353,58.39,-2.45715053763441,16.5374193548387,19.81,1.79186813186813,0.653076923076923,0,0,0,0,0,0,100,0
"HPGRS AGCR",2023,"removal","W",3.7,"Y","N",0,0,0,"frostheave",41.177913,-104.899046,220.11,10.9827647058824,1.51564705882353,58.39,-2.45715053763441,16.5374193548387,19.81,1.79186813186813,0.653076923076923,0,95,0,0,0,0,5,0
"HPGRS AGCR",2023,"removal","W",3.9,"Y","Y",13565,11.19,0,"",41.177913,-104.899046,220.11,10.9827647058824,1.51564705882353,58.39,-2.45715053763441,16.5374193548387,19.81,1.79186813186813,0.653076923076923,0,25,0,0,25,0,50,0
"HPGRS AGCR",2023,"removal","W",4.1,"Y","N",0,0,0,"frostheave",41.177913,-104.899046,220.11,10.9827647058824,1.51564705882353,58.39,-2.45715053763441,16.5374193548387,19.81,1.79186813186813,0.653076923076923,0,40,0,0,20,0,40,0
"HPGRS AGCR",2023,"removal","W",4.3,"Y","N",0,0,0,"frostheave",41.177913,-104.899046,220.11,10.9827647058824,1.51564705882353,58.39,-2.45715053763441,16.5374193548387,19.81,1.79186813186813,0.653076923076923,0,0,0,0,0,0,100,0
"HPGRS AGCR",2023,"removal","W",4.5,"Y","Y",26759,37.636,0,"smut",41.177913,-104.899046,220.11,10.9827647058824,1.51564705882353,58.39,-2.45715053763441,16.5374193548387,19.81,1.79186813186813,0.653076923076923,0,0,0,0,0,0,100,0
"HPGRS AGCR",2023,"removal","W",4.7,"Y","Y",36628,23.279,0,"",41.177913,-104.899046,220.11,10.9827647058824,1.51564705882353,58.39,-2.45715053763441,16.5374193548387,19.81,1.79186813186813,0.653076923076923,0,10,0,0,0,0,90,0
"HPGRS AGCR",2023,"removal","W",4.9,"Y","N",0,0,0,"frostheave",41.177913,-104.899046,220.11,10.9827647058824,1.51564705882353,58.39,-2.45715053763441,16.5374193548387,19.81,1.79186813186813,0.653076923076923,0,4,0,0,0,0,96,0
"HPGRS AGCR",2023,"removal","W",5.1,"Y","N",0,0,0,"frostheave",41.177913,-104.899046,220.11,10.9827647058824,1.51564705882353,58.39,-2.45715053763441,16.5374193548387,19.81,1.79186813186813,0.653076923076923,0,25,0,0,0,0,75,0
"HPGRS AGCR",2023,"removal","W",5.3,"Y","N",0,0,0,"frostheave",41.177913,-104.899046,220.11,10.9827647058824,1.51564705882353,58.39,-2.45715053763441,16.5374193548387,19.81,1.79186813186813,0.653076923076923,0,90,0,0,0,0,10,0
"HPGRS AGCR",2023,"removal","W",5.5,"missing","Y",9858,26.391,0,"",41.177913,-104.899046,220.11,10.9827647058824,1.51564705882353,58.39,-2.45715053763441,16.5374193548387,19.81,1.79186813186813,0.653076923076923,0,15,0,0,0,0,85,0
"HPGRS AGCR",2023,"removal","W",5.9,"N","N",0,0,0,"",41.177913,-104.899046,220.11,10.9827647058824,1.51564705882353,58.39,-2.45715053763441,16.5374193548387,19.81,1.79186813186813,0.653076923076923,0,70,0,0,10,0,20,0
"HPGRS AGCR",2023,"removal","W",6.3,"Y","N",0,0,0,"frostheave",41.177913,-104.899046,220.11,10.9827647058824,1.51564705882353,58.39,-2.45715053763441,16.5374193548387,19.81,1.79186813186813,0.653076923076923,0,80,0,0,0,0,20,0
"HPGRS AGCR",2023,"removal","W",6.5,"Y","N",0,0,0,"frostheave",41.177913,-104.899046,220.11,10.9827647058824,1.51564705882353,58.39,-2.45715053763441,16.5374193548387,19.81,1.79186813186813,0.653076923076923,0,30,0,0,0,0,70,0
"HPGRS AGCR",2023,"removal","W",6.7,"N","N",0,0,0,"frostheave",41.177913,-104.899046,220.11,10.9827647058824,1.51564705882353,58.39,-2.45715053763441,16.5374193548387,19.81,1.79186813186813,0.653076923076923,0,80,0,0,0,0,20,0
"HPGRS AGCR",2023,"removal","W",6.9,"Y","Y",5855,12.077,0,"smut",41.177913,-104.899046,220.11,10.9827647058824,1.51564705882353,58.39,-2.45715053763441,16.5374193548387,19.81,1.79186813186813,0.653076923076923,0,20,0,0,0,0,80,0
"HPGRS AGCR",2023,"removal","W",7.1,"Y","N",0,0,0,"frostheave",41.177913,-104.899046,220.11,10.9827647058824,1.51564705882353,58.39,-2.45715053763441,16.5374193548387,19.81,1.79186813186813,0.653076923076923,0,30,0,0,30,0,40,0
"K1_vanDiepen",2022,"control","E",0.2,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,0,0,0,0,95,0
"K1_vanDiepen",2022,"control","E",0.4,"Y","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,15,0,0,0,90,0
"K1_vanDiepen",2022,"control","E",0.6,"Y","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,10,0,0,0,85,0
"K1_vanDiepen",2022,"control","E",0.8,"Y","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,5,0,0,0,95,0
"K1_vanDiepen",2022,"control","E",1,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,15,0,0,50,30,0
"K1_vanDiepen",2022,"control","E",1.2,"Y","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,15,0,0,0,85,0
"K1_vanDiepen",2022,"control","E",1.4,"Y","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,10,0,0,1,75,0
"K1_vanDiepen",2022,"control","E",1.6,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,10,0,0,40,21,0
"K1_vanDiepen",2022,"control","E",1.8,"Y","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,5,0,0,1,75,0
"K1_vanDiepen",2022,"control","E",2,"Y","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,3,0,0,0,85,0
"K1_vanDiepen",2022,"control","E",2.2,"Y","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,1,0,0,5,85,0
"K1_vanDiepen",2022,"control","E",2.4,"Y","Y",1,0.00207,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,0,0,0,50,100,0
"K1_vanDiepen",2022,"control","E",2.6,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,0,0,0,50,100,0
"K1_vanDiepen",2022,"control","E",2.8,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,0,0,0,90,100,0
"K1_vanDiepen",2022,"control","E",3,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,5,0,0,90,95,0
"K1_vanDiepen",2022,"control","E",3.2,"Y","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,0,0,0,5,95,0
"K1_vanDiepen",2022,"control","E",3.4,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,0,0,0,100,0,0
"K1_vanDiepen",2022,"control","E",3.6,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,0,0,0,100,0,0
"K1_vanDiepen",2022,"control","E",3.8,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,5,0,0,45,50,0
"K1_vanDiepen",2022,"control","E",4,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,0,0,0,80,20,0
"K1_vanDiepen",2022,"control","E",4.2,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,0,0,0,70,30,0
"K1_vanDiepen",2022,"control","E",4.4,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,0,0,0,10,90,0
"K1_vanDiepen",2022,"control","E",4.6,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,0,0,0,0,100,0
"K1_vanDiepen",2022,"control","E",4.8,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,0,0,0,2,80,0
"K1_vanDiepen",2022,"control","E",5,"Y","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,5,0,0,30,70,0
"K1_vanDiepen",2022,"control","E",5.2,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,0,0,0,90,10,0
"K1_vanDiepen",2022,"control","E",5.4,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,5,0,0,0,95,0
"K1_vanDiepen",2022,"control","E",5.6,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,0,0,0,0,100,0
"K1_vanDiepen",2022,"control","E",5.8,"Y","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,1,0,0,90,99,0
"K1_vanDiepen",2022,"control","E",6,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,5,0,0,25,80,0
"K1_vanDiepen",2022,"control","E",6.2,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,0,0,0,55,40,0
"K1_vanDiepen",2022,"control","E",6.4,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,0,0,0,0,75,0
"K1_vanDiepen",2022,"control","E",6.6,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,3,0,0,0,97,0
"K1_vanDiepen",2022,"control","E",6.8,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,4,0,0,0,93,0
"K1_vanDiepen",2022,"control","E",7,"Y","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,5,0,0,0,95,0
"K1_vanDiepen",2022,"control","E",7.2,"Y","Y",1,0.0017,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,1,0,0,0,140,0
"K1_vanDiepen",2022,"control","E",7.4,"N","N",0,0.00155,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,0,0,0,0,101,0
"K1_vanDiepen",2022,"control","E",7.6,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,0,0,0,0,100,0
"K1_vanDiepen",2022,"control","E",7.8,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,0,0,0,0,100,0
"K1_vanDiepen",2022,"control","E",8,"Y","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,5,0,0,0,95,0
"K1_vanDiepen",2022,"control","E",8.2,"Y","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,1,0,0,0,80,0
"K1_vanDiepen",2022,"control","E",8.4,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,5,0,0,15,70,0
"K1_vanDiepen",2022,"control","E",8.6,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,3,0,0,0,80,0
"K1_vanDiepen",2022,"control","E",8.8,"Y","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,5,0,0,8,75,0
"K1_vanDiepen",2022,"control","E",9,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,2,0,0,40,40,0
"K1_vanDiepen",2022,"control","E",9.2,"Y","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,1,0,0,0,101,0
"K1_vanDiepen",2022,"control","E",9.4,"Y","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,0,0,0,4,80,0
"K1_vanDiepen",2022,"control","E",9.6,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,7,0,0,30,58,0
"K1_vanDiepen",2022,"control","E",9.8,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,10,0,0,0,85,0
"K1_vanDiepen",2022,"control","E",10,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,10,0,0,0,90,0
"K1_vanDiepen",2022,"control","S",0.2,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,0,0,0,85,75,0
"K1_vanDiepen",2022,"control","S",0.4,"Y","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,7,0,0,15,75,0
"K1_vanDiepen",2022,"control","S",0.6,"Y","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,0,0,0,0,100,0
"K1_vanDiepen",2022,"control","S",0.8,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,10,0,0,0,90,0
"K1_vanDiepen",2022,"control","S",1,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,10,0,0,3,87,0
"K1_vanDiepen",2022,"control","S",1.2,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,3,0,0,35,40,0
"K1_vanDiepen",2022,"control","S",1.4,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,0,0,0,75,98,0
"K1_vanDiepen",2022,"control","S",1.6,"Y","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,5,0,0,10,60,0
"K1_vanDiepen",2022,"control","S",1.8,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,10,0,0,2,75,0
"K1_vanDiepen",2022,"control","S",2,"Y","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,0,0,0,1,95,0
"K1_vanDiepen",2022,"control","S",2.2,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,10,0,0,0,90,0
"K1_vanDiepen",2022,"control","S",2.4,"N","Y",3,0.00833,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,3,0,0,3,95,0
"K1_vanDiepen",2022,"control","S",2.6,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,0,0,0,50,75,0
"K1_vanDiepen",2022,"control","S",2.8,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,0,0,0,50,100,0
"K1_vanDiepen",2022,"control","S",3,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,0,0,0,0,100,0
"K1_vanDiepen",2022,"control","S",3.2,"Y","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,5,0,0,53,40,0
"K1_vanDiepen",2022,"control","S",3.4,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,1,0,0,10,95,0
"K1_vanDiepen",2022,"control","S",3.6,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,0,0,0,97,90,0
"K1_vanDiepen",2022,"control","S",3.8,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,0,0,0,26,98,0
"K1_vanDiepen",2022,"control","S",4,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,2,0,0,15,40,0
"K1_vanDiepen",2022,"control","S",4.2,"Y","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,35,0,0,2,65,0
"K1_vanDiepen",2022,"control","S",4.4,"Y","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,2,0,0,0,75,0
"K1_vanDiepen",2022,"control","S",4.6,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,2,0,0,50,35,0
"K1_vanDiepen",2022,"control","S",4.8,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,0,0,0,25,50,0
"K1_vanDiepen",2022,"control","S",5,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,10,0,0,5,55,0
"K1_vanDiepen",2022,"control","S",5.2,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,0,0,0,1,99,0
"K1_vanDiepen",2022,"control","S",5.4,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,0,0,0,1,82,0
"K1_vanDiepen",2022,"control","S",5.6,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,3,0,0,0,100,0
"K1_vanDiepen",2022,"control","S",5.8,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,2,0,0,5,97,0
"K1_vanDiepen",2022,"control","S",6,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,3,0,0,30,95,0
"K1_vanDiepen",2022,"control","S",6.2,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,0,0,0,10,100,0
"K1_vanDiepen",2022,"control","S",6.4,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,7,0,0,15,70,0
"K1_vanDiepen",2022,"control","S",6.6,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,0,0,0,15,85,0
"K1_vanDiepen",2022,"control","S",6.8,"Y","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,0,0,0,0,95,0
"K1_vanDiepen",2022,"control","S",7,"Y","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,10,0,0,10,65,0
"K1_vanDiepen",2022,"control","S",7.2,"Y","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,1,0,0,25,60,0
"K1_vanDiepen",2022,"control","S",7.4,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,5,0,0,5,93,0
"K1_vanDiepen",2022,"control","S",7.6,"Y","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,7,0,0,15,65,0
"K1_vanDiepen",2022,"control","S",7.8,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,0,0,0,110,80,0
"K1_vanDiepen",2022,"control","S",8,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,1,0,0,75,95,0
"K1_vanDiepen",2022,"control","S",8.2,"N","N",0,NA,0,NA,41.221569,-106.136433,66.02,7.38094117647059,73.8977647058824,86.87,-4.91489247311828,116.266666666667,140.05,1.74675824175824,2.48285714285714,0,0,3,0,0,5,90,0
