"SiteCode","Year","Treatment","Transect","Distance","Emerged","Reproduced","Fecundity","Biomass","fecundityflag","notesFlag","Lat","Lon","prcp","tmean","swe_mean","swe_days","annual","unknown","perennial","shrub","groundcover","biocrust"
"HPGRS AGCR",2023,"removal","E",5.1,"Y","N",0,0,0,"",41.177913,-104.899046,298.31,3.22706319702602,6.41724907063197,120,35,NA,NA,NA,65,NA
"HPGRS AGCR",2023,"removal","E",5.3,"Y","N",0,0,0,NA,41.177913,-104.899046,298.31,3.22706319702602,6.41724907063197,120,65,NA,NA,NA,30,NA
"HPGRS AGCR",2023,"removal","E",5.5,"Y","N",0,0,0,"",41.177913,-104.899046,298.31,3.22706319702602,6.41724907063197,120,70,NA,NA,NA,30,NA
"HPGRS AGCR",2023,"removal","E",5.7,"N","N",0,0,0,"",41.177913,-104.899046,298.31,3.22706319702602,6.41724907063197,120,70,NA,NA,NA,30,NA
"HPGRS AGCR",2023,"removal","E",5.9,"Y","N",0,0,0,NA,41.177913,-104.899046,298.31,3.22706319702602,6.41724907063197,120,10,NA,NA,NA,90,NA
"HPGRS AGCR",2023,"removal","E",6.1,"N","N",0,0,0,"frostheave",41.177913,-104.899046,298.31,3.22706319702602,6.41724907063197,120,20,NA,NA,NA,80,NA
"HPGRS AGCR",2023,"removal","E",6.3,"Y","Y",4768,7.679,0,"",41.177913,-104.899046,298.31,3.22706319702602,6.41724907063197,120,20,NA,NA,NA,80,NA
"HPGRS AGCR",2023,"removal","E",6.5,"N","N",0,0,0,"frostheave",41.177913,-104.899046,298.31,3.22706319702602,6.41724907063197,120,10,NA,NA,NA,90,NA
"HPGRS AGCR",2023,"removal","E",6.7,"Y","N",0,0,0,"frostheave",41.177913,-104.899046,298.31,3.22706319702602,6.41724907063197,120,10,NA,NA,NA,90,NA
"HPGRS AGCR",2023,"removal","E",6.9,"Y","N",0,0,0,"frostheave",41.177913,-104.899046,298.31,3.22706319702602,6.41724907063197,120,70,NA,NA,NA,30,NA
"HPGRS AGCR",2023,"removal","E",7.1,"Y","Y",438,1.692,0,"smut",41.177913,-104.899046,298.31,3.22706319702602,6.41724907063197,120,NA,NA,NA,NA,100,NA
"HPGRS AGCR",2023,"removal","W",2.3,"Y","N",0,0,0,"frostheave",41.177913,-104.899046,298.31,3.22706319702602,6.41724907063197,120,NA,NA,NA,NA,100,NA
"HPGRS AGCR",2023,"removal","W",2.5,"Y","Y",15163,24.818,0,"smut",41.177913,-104.899046,298.31,3.22706319702602,6.41724907063197,120,20,NA,NA,NA,80,NA
"HPGRS AGCR",2023,"removal","W",2.7,"Y","N",0,0,0,"",41.177913,-104.899046,298.31,3.22706319702602,6.41724907063197,120,65,NA,NA,NA,35,NA
"HPGRS AGCR",2023,"removal","W",2.9,"Y","N",0,0,0,NA,41.177913,-104.899046,298.31,3.22706319702602,6.41724907063197,120,65,NA,NA,NA,35,NA
"HPGRS AGCR",2023,"removal","W",3.1,"N","N",0,0,0,"frostheave",41.177913,-104.899046,298.31,3.22706319702602,6.41724907063197,120,65,NA,NA,NA,35,NA
"HPGRS AGCR",2023,"removal","W",3.3,"N","N",0,0,0,"frostheave",41.177913,-104.899046,298.31,3.22706319702602,6.41724907063197,120,45,NA,NA,NA,55,NA
"HPGRS AGCR",2023,"removal","W",3.5,"Y","Y",30803,26.722,0,"",41.177913,-104.899046,298.31,3.22706319702602,6.41724907063197,120,NA,NA,NA,NA,100,NA
"HPGRS AGCR",2023,"removal","W",3.7,"Y","N",0,0,0,"frostheave",41.177913,-104.899046,298.31,3.22706319702602,6.41724907063197,120,95,NA,NA,NA,5,NA
"HPGRS AGCR",2023,"removal","W",3.9,"Y","Y",13565,11.19,0,"",41.177913,-104.899046,298.31,3.22706319702602,6.41724907063197,120,25,NA,25,NA,50,NA
"HPGRS AGCR",2023,"removal","W",4.1,"Y","N",0,0,0,"frostheave",41.177913,-104.899046,298.31,3.22706319702602,6.41724907063197,120,40,NA,20,NA,40,NA
"HPGRS AGCR",2023,"removal","W",4.3,"Y","N",0,0,0,"frostheave",41.177913,-104.899046,298.31,3.22706319702602,6.41724907063197,120,NA,NA,NA,NA,100,NA
"HPGRS AGCR",2023,"removal","W",4.5,"Y","Y",26759,37.636,0,"smut",41.177913,-104.899046,298.31,3.22706319702602,6.41724907063197,120,NA,NA,NA,NA,100,NA
"HPGRS AGCR",2023,"removal","W",4.7,"Y","Y",36628,23.279,0,"",41.177913,-104.899046,298.31,3.22706319702602,6.41724907063197,120,10,NA,NA,NA,90,NA
"HPGRS AGCR",2023,"removal","W",4.9,"Y","N",0,0,0,"frostheave",41.177913,-104.899046,298.31,3.22706319702602,6.41724907063197,120,4,NA,NA,NA,96,NA
"HPGRS AGCR",2023,"removal","W",5.1,"Y","N",0,0,0,"frostheave",41.177913,-104.899046,298.31,3.22706319702602,6.41724907063197,120,25,NA,NA,NA,75,NA
"HPGRS AGCR",2023,"removal","W",5.3,"Y","N",0,0,0,"frostheave",41.177913,-104.899046,298.31,3.22706319702602,6.41724907063197,120,90,NA,NA,NA,10,NA
"HPGRS AGCR",2023,"removal","W",5.5,"missing","Y",9858,26.391,0,"",41.177913,-104.899046,298.31,3.22706319702602,6.41724907063197,120,15,NA,NA,NA,85,NA
"HPGRS AGCR",2023,"removal","W",5.9,"N","N",0,0,0,"",41.177913,-104.899046,298.31,3.22706319702602,6.41724907063197,120,70,NA,10,NA,20,NA
"HPGRS AGCR",2023,"removal","W",6.3,"Y","N",0,0,0,"frostheave",41.177913,-104.899046,298.31,3.22706319702602,6.41724907063197,120,80,NA,NA,NA,20,NA
"HPGRS AGCR",2023,"removal","W",6.5,"Y","N",0,0,0,"frostheave",41.177913,-104.899046,298.31,3.22706319702602,6.41724907063197,120,30,NA,NA,NA,70,NA
"HPGRS AGCR",2023,"removal","W",6.7,"N","N",0,0,0,"frostheave",41.177913,-104.899046,298.31,3.22706319702602,6.41724907063197,120,80,NA,NA,NA,20,NA
"HPGRS AGCR",2023,"removal","W",6.9,"Y","Y",5855,12.077,0,"smut",41.177913,-104.899046,298.31,3.22706319702602,6.41724907063197,120,20,NA,NA,NA,80,NA
"HPGRS AGCR",2023,"removal","W",7.1,"Y","N",0,0,0,"frostheave",41.177913,-104.899046,298.31,3.22706319702602,6.41724907063197,120,30,NA,30,NA,40,NA
"K1_vanDiepen",2022,"control","E",0.2,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,NA,95,NA
"K1_vanDiepen",2022,"control","E",0.4,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,15,NA,NA,90,NA
"K1_vanDiepen",2022,"control","E",0.6,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,10,NA,NA,85,NA
"K1_vanDiepen",2022,"control","E",0.8,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,5,NA,NA,95,NA
"K1_vanDiepen",2022,"control","E",1,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,15,NA,50,30,NA
"K1_vanDiepen",2022,"control","E",1.2,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,15,NA,NA,85,NA
"K1_vanDiepen",2022,"control","E",1.4,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,10,NA,1,75,NA
"K1_vanDiepen",2022,"control","E",1.6,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,10,NA,40,21,NA
"K1_vanDiepen",2022,"control","E",1.8,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,5,NA,1,75,NA
"K1_vanDiepen",2022,"control","E",2,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,3,NA,NA,85,NA
"K1_vanDiepen",2022,"control","E",2.2,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,1,NA,5,85,NA
"K1_vanDiepen",2022,"control","E",2.4,"Y","Y",1,0.00207,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,50,100,NA
"K1_vanDiepen",2022,"control","E",2.6,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,50,100,NA
"K1_vanDiepen",2022,"control","E",2.8,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,90,100,NA
"K1_vanDiepen",2022,"control","E",3,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,5,NA,90,95,NA
"K1_vanDiepen",2022,"control","E",3.2,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,5,95,NA
"K1_vanDiepen",2022,"control","E",3.4,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,100,NA,NA
"K1_vanDiepen",2022,"control","E",3.6,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,100,NA,NA
"K1_vanDiepen",2022,"control","E",3.8,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,5,NA,45,50,NA
"K1_vanDiepen",2022,"control","E",4,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,80,20,NA
"K1_vanDiepen",2022,"control","E",4.2,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,70,30,NA
"K1_vanDiepen",2022,"control","E",4.4,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,10,90,NA
"K1_vanDiepen",2022,"control","E",4.6,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,NA,100,NA
"K1_vanDiepen",2022,"control","E",4.8,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,2,80,NA
"K1_vanDiepen",2022,"control","E",5,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,5,NA,30,70,NA
"K1_vanDiepen",2022,"control","E",5.2,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,90,10,NA
"K1_vanDiepen",2022,"control","E",5.4,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,5,NA,NA,95,NA
"K1_vanDiepen",2022,"control","E",5.6,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,NA,100,NA
"K1_vanDiepen",2022,"control","E",5.8,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,1,NA,90,99,NA
"K1_vanDiepen",2022,"control","E",6,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,5,NA,25,80,NA
"K1_vanDiepen",2022,"control","E",6.2,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,55,40,NA
"K1_vanDiepen",2022,"control","E",6.4,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,NA,75,NA
"K1_vanDiepen",2022,"control","E",6.6,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,3,NA,NA,97,NA
"K1_vanDiepen",2022,"control","E",6.8,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,4,NA,NA,93,NA
"K1_vanDiepen",2022,"control","E",7,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,5,NA,NA,95,NA
"K1_vanDiepen",2022,"control","E",7.2,"Y","Y",1,0.0017,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,1,NA,NA,140,NA
"K1_vanDiepen",2022,"control","E",7.4,"N","N",0,0.00155,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,NA,101,NA
"K1_vanDiepen",2022,"control","E",7.6,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,NA,100,NA
"K1_vanDiepen",2022,"control","E",7.8,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,NA,100,NA
"K1_vanDiepen",2022,"control","E",8,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,5,NA,NA,95,NA
"K1_vanDiepen",2022,"control","E",8.2,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,1,NA,NA,80,NA
"K1_vanDiepen",2022,"control","E",8.4,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,5,NA,15,70,NA
"K1_vanDiepen",2022,"control","E",8.6,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,3,NA,NA,80,NA
"K1_vanDiepen",2022,"control","E",8.8,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,5,NA,8,75,NA
"K1_vanDiepen",2022,"control","E",9,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,2,NA,40,40,NA
"K1_vanDiepen",2022,"control","E",9.2,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,1,NA,NA,101,NA
"K1_vanDiepen",2022,"control","E",9.4,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,4,80,NA
"K1_vanDiepen",2022,"control","E",9.6,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,7,NA,30,58,NA
"K1_vanDiepen",2022,"control","E",9.8,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,10,NA,NA,85,NA
"K1_vanDiepen",2022,"control","E",10,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,10,NA,NA,90,NA
"K1_vanDiepen",2022,"control","S",0.2,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,85,75,NA
"K1_vanDiepen",2022,"control","S",0.4,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,7,NA,15,75,NA
"K1_vanDiepen",2022,"control","S",0.6,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,NA,100,NA
"K1_vanDiepen",2022,"control","S",0.8,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,10,NA,NA,90,NA
"K1_vanDiepen",2022,"control","S",1,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,10,NA,3,87,NA
"K1_vanDiepen",2022,"control","S",1.2,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,3,NA,35,40,NA
"K1_vanDiepen",2022,"control","S",1.4,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,75,98,NA
"K1_vanDiepen",2022,"control","S",1.6,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,5,NA,10,60,NA
"K1_vanDiepen",2022,"control","S",1.8,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,10,NA,2,75,NA
"K1_vanDiepen",2022,"control","S",2,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,1,95,NA
"K1_vanDiepen",2022,"control","S",2.2,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,10,NA,NA,90,NA
"K1_vanDiepen",2022,"control","S",2.4,"N","Y",3,0.00833,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,3,NA,3,95,NA
"K1_vanDiepen",2022,"control","S",2.6,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,50,75,NA
"K1_vanDiepen",2022,"control","S",2.8,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,50,100,NA
"K1_vanDiepen",2022,"control","S",3,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,NA,100,NA
"K1_vanDiepen",2022,"control","S",3.2,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,5,NA,53,40,NA
"K1_vanDiepen",2022,"control","S",3.4,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,1,NA,10,95,NA
"K1_vanDiepen",2022,"control","S",3.6,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,97,90,NA
"K1_vanDiepen",2022,"control","S",3.8,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,26,98,NA
"K1_vanDiepen",2022,"control","S",4,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,2,NA,15,40,NA
"K1_vanDiepen",2022,"control","S",4.2,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,35,NA,2,65,NA
"K1_vanDiepen",2022,"control","S",4.4,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,2,NA,NA,75,NA
"K1_vanDiepen",2022,"control","S",4.6,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,2,NA,50,35,NA
"K1_vanDiepen",2022,"control","S",4.8,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,25,50,NA
"K1_vanDiepen",2022,"control","S",5,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,10,NA,5,55,NA
"K1_vanDiepen",2022,"control","S",5.2,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,1,99,NA
"K1_vanDiepen",2022,"control","S",5.4,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,1,82,NA
"K1_vanDiepen",2022,"control","S",5.6,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,3,NA,NA,100,NA
"K1_vanDiepen",2022,"control","S",5.8,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,2,NA,5,97,NA
"K1_vanDiepen",2022,"control","S",6,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,3,NA,30,95,NA
"K1_vanDiepen",2022,"control","S",6.2,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,10,100,NA
"K1_vanDiepen",2022,"control","S",6.4,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,7,NA,15,70,NA
"K1_vanDiepen",2022,"control","S",6.6,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,15,85,NA
"K1_vanDiepen",2022,"control","S",6.8,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,NA,95,NA
"K1_vanDiepen",2022,"control","S",7,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,10,NA,10,65,NA
"K1_vanDiepen",2022,"control","S",7.2,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,1,NA,25,60,NA
"K1_vanDiepen",2022,"control","S",7.4,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,5,NA,5,93,NA
"K1_vanDiepen",2022,"control","S",7.6,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,7,NA,15,65,NA
"K1_vanDiepen",2022,"control","S",7.8,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,110,80,NA
"K1_vanDiepen",2022,"control","S",8,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,1,NA,75,95,NA
"K1_vanDiepen",2022,"control","S",8.2,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,3,NA,5,90,NA
"K1_vanDiepen",2022,"control","S",8.4,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,10,100,NA
"K1_vanDiepen",2022,"control","S",8.6,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,75,100,NA
"K1_vanDiepen",2022,"control","S",8.8,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,1,NA,50,100,NA
"K1_vanDiepen",2022,"control","S",9,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,5,NA,NA,95,NA
"K1_vanDiepen",2022,"control","S",9.2,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,NA,100,NA
"K1_vanDiepen",2022,"control","S",9.4,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,1,NA,105,NA,NA
"K1_vanDiepen",2022,"control","S",9.6,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,1,NA,80,99,NA
"K1_vanDiepen",2022,"control","S",9.8,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,75,100,NA
"K1_vanDiepen",2022,"control","S",10,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,NA,100,NA
"K1_vanDiepen",2022,"removal","N",2.2,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,NA,100,NA
"K1_vanDiepen",2022,"removal","N",2.4,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,10,90,NA
"K1_vanDiepen",2022,"removal","N",2.6,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,NA,100,NA
"K1_vanDiepen",2022,"removal","N",2.8,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,NA,100,NA
"K1_vanDiepen",2022,"removal","N",3,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,NA,100,NA
"K1_vanDiepen",2022,"removal","N",3.2,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,NA,100,NA
"K1_vanDiepen",2022,"removal","N",3.4,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,NA,100,NA
"K1_vanDiepen",2022,"removal","N",3.6,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,NA,100,NA
"K1_vanDiepen",2022,"removal","N",3.8,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,NA,100,NA
"K1_vanDiepen",2022,"removal","N",4,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,2,98,NA
"K1_vanDiepen",2022,"removal","N",4.2,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,NA,100,NA
"K1_vanDiepen",2022,"removal","N",4.4,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,NA,100,NA
"K1_vanDiepen",2022,"removal","N",4.6,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,NA,100,NA
"K1_vanDiepen",2022,"removal","N",4.8,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,NA,100,NA
"K1_vanDiepen",2022,"removal","N",5,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,NA,100,NA
"K1_vanDiepen",2022,"removal","N",5.2,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,NA,100,NA
"K1_vanDiepen",2022,"removal","N",5.4,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,NA,90,NA
"K1_vanDiepen",2022,"removal","N",5.6,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,NA,40,NA
"K1_vanDiepen",2022,"removal","N",5.8,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,NA,20,NA
"K1_vanDiepen",2022,"removal","N",6,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,NA,100,NA
"K1_vanDiepen",2022,"removal","N",6.2,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,NA,100,NA
"K1_vanDiepen",2022,"removal","N",6.4,"N","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,NA,100,NA
"K1_vanDiepen",2022,"removal","N",6.6,"Y","N",0,NA,0,NA,41.221569,-106.136433,292.94,1.22397769516729,64.3868029739777,193,NA,NA,NA,NA,100,NA
