,,,,,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes
6/23/22,white,high,10,4,142,FG,,148,FG,,,,,126,FG,,217,FG,,192,FG,,236,FG,,242,FG,,167,FG,,194,FG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/22,white,high,10,5,195,FG,,206,FG,,,,,191,FB,,296,FG,,167,FG,,230,FG,,227,FG,,239,FG,,210,FG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/22,white,high,10,6,,,,290,FG,,266,FG,,251,FG,,,,,192,FG,,H,H,,231,FG,,287,FG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/22,white,high,10,7,,,,195,FG,,178,FG,,,,,,,,211,FG,,,,,262,FG,,210,FG,,277,FG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/22,white,high,10,8,,,,,,,,,,252,FG,,186,FG,,107,FG,,298,FG,,,,,254,FG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/22,white,high,10,9,258,FG,,208,FG,,167,FG,,206,FG,,,,,192,FG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/22,white,high,10,10,45,V3+,,,,,,,,,,,11,V2,,,,,,,,,,,46,FG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/22,white,low,10,1,33,V3+,h herbivory,161,FG,h herbivory,,,,,,,162,FG,h herbivory,,,,,,,65,V3+,h herbivory,169,FG,herbivory,,,,320,FG,herbivory,292,FG,,,,,,,,,,,,,,,,,,,,59,V3+,h herbivory,98,FG,h herbivory
6/23/22,white,low,10,2,,,,236,FG,herbivory,56,V3+,h herbivory,304,FG,h herbivory,,,,,,,63,V3+,h herbivory,,,,,,,,,,73,V3+,herbivory,172,FG,,,,,294,FG,herbivory,,,,,,,,,,,,,,,,,,
6/23/22,white,low,10,3,402,FG,h herbivory,,,,,,,,,,,,,,,,,,,176,FG,herbivory,,,,,,,241,FG,herbivory,,,,258,FG,herbivory,326,FG,h herbivory,,,,201,FG,herbivory,,,,,,,,,,,,
6/23/22,white,low,10,4,,,,,,,,,,,,,88,V3+,h herbivory,,,,,,,,,,,,,,,,,,,,,,148,FG,,,,,,,,81,IB,h herbivory,,,,,,,,,,,,
6/23/22,white,low,10,5,191,FG,h herbivory,,,,159,FG,h herbivory,,,,79,V3+,h herbivory,87,V3+,h herbivory,,,,,,,98,V3+,h herbivory,251,FG,herbivory,207,FG,herbivory,194,FG,,,,,,,,,,,,,,221,FG,herbivory,,,,,,,,,
6/23/22,black,low,10,1,254,FG,,,,,,,,268,FG,,,,,256,FG,herbivory,,,,,,,216,FG,herbivory,,,,,,,,,,,,,285,FG,h herbivory,101,FG,,,,,,,,,,,,,,,,
6/23/22,black,low,10,2,239,FG,,,,,,,,198,FG,,190,FG,herbivory,,,,222,FG,herbivory,,,,,,,,,,,,,,,,,,,,,,227,FG,h herbivory,,,,,,,353,FG,h herbivory,,,,,,
6/23/22,black,low,10,3,,,,,,,,,,,,,,,,,,,310,FG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,FG,h herbivory,,,,,,
6/23/22,black,low,10,4,,,,,,,,,,,,,,,,249,FG,herbivory,321,FG,,,,,,,,159,FG,herbivory,152,FG,,,,,,,,69,IB,herbivory,,,,,,,,,,,,,,,,,,
6/23/22,black,low,10,5,196,FG,h herbivory,,,,,,,,,,218,FG,herbivory,,,,,,,,,,,,,192,FG,herbivory,,,,,,,,,,,,,,,,,,,,,,231,FG,h herbivory,,,,,,
6/23/22,black,high,10,1,132,FG,,,,,140,FG,,,,,117,FG,,173,FG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/22,black,high,10,2,19,V2,,,,,,,,,,,122,FG,,,,,,,,164,FG,,170,FG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/22,black,high,10,3,,,,,,,47,FG,,149,FG,,226,FG,,79,V3+,,137,FG,,,,,170,FG,,68,IB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/22,black,high,10,4,,,,,,,212,FG,,180,FG,,187,FG,,134,FG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/22,black,high,10,5,38,V2,,,,,175,FG,,170,FG,,202,FG,,131,FG,,,,,162,FG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/22,black,high,10,6,,,,,,,,,,185,FG,,182,FG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/22,black,high,10,7,,,,,,,,,,,,,167,FG,,131,FG,,H,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/22,black,high,10,8,176,FG,,H,H,,176,FG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/22,black,high,10,9,,,,,,,,,,230,FG,,198,FG,,85,FG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/22,black,high,10,10,,,,,,,,,,,,,,,,,,,134,FG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
height switch,,On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-stage switch,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
