,,,,,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes
3/18/22,white,high,9,1,0,V1,dormant,0,V1,dormant,0,V1,dormant,26,V1,,0,V1,dormant,,,,,,,,,,17,V2,,8,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,white,high,9,2,0,V1,dormant,37,V1,,0,V2,dormant,26,V2,,21,V2,,0,V1,dormant,24,V1,,,,,32,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,white,high,9,3,30,V1,,18,V1,,26,V2,,5,V1,,32,V2,,15,V1,,18,V1,,,,,0,V1,dormant,7,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,white,high,9,4,32,V2,,0,V1,dormant,15,V2,,,,,43,V1,,,,,22,V1,,0,V1,dormant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,white,high,9,5,20,V1,,40,V1,,10,V0,,31,V3+,,42,V3+,,0,V1,dormant,15,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,white,high,9,6,35,V1,,28,V2,,33,V3+,,10,V1,,14,V2,,28,V1,,0,V1,dormant,35,V2,,5,V1,,0,V1,dormant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,white,high,9,7,31,V3,,23,V2,,22,V2,,30,V1,,27,V1,,14,V1,,,,,0,V1,dormant,20,V2,,25,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,white,high,9,8,27,V2,,10,V2,,15,V1,,20,V1,,,,,,,,,,,,,,0,V1,dormant,0,V1,dormant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,white,high,9,9,20,V1,,23,V1,,0,V1,dormant,19,V1,,,,,,,,0,V1,dormant,,,,22,V1,,28,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,white,high,9,10,20,V1,,5,V2,,0,V1,dormant,,,,3,V1,,,,,0,V2,dormant,25,V1,,0,V1,dormant,25,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,black,high,9,1,33,V3+,,29,V3+,,36,V3+,,23,V2,,27,V3+,,44,V3+,,37,V3+,,35,V3,,36,V3+,,38,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,black,high,9,2,38,V3+,,31,V3+,,27,V2,,42,V3+,,41,V3+,,39,V3+,,15,V2,,41,V3+,,37,V3+,,34,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,black,high,9,3,31,V3+,,28,V3,,45,V3+,,43,V3+,,41,V3+,,23,V2,,20,V1,,28,V3,,39,V3,,34,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,black,high,9,4,31,V3+,,33,V3+,,25,V3,,36,V3+,,18,V2,,32,V3,,25,V2,,25,V2,,23,V2,,39,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,black,high,9,5,38,V3+,,,,,26,V3,,36,V2,,16,V1,,28,V2,,25,V2,,29,V3+,,,,,7,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,black,high,9,6,,,,36,V3+,,28,V3+,,18,V1,,37,V3+,,24,V2,,26,V3+,,26,V3+,,,,,33,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,black,high,9,7,42,V3+,,28,V2,,38,V3+,,42,V3+,,36,V3,,37,V3+,,38,V2,,23,V3,,15,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,black,high,9,8,28,V1,,35,V3,,28,V3+,,13,V1,,25,V2,,39,V3,,29,V2,,33,V3+,,30,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,black,high,9,9,32,V3+,,30,V3+,,43,V3+,,39,V2,,31,V3+,,38,V3+,,12,V1,,32,V3,,39,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,black,high,9,10,19,V2,,28,V3,,24,V3+,,30,V3+,,,,,39,V3+,,35,V3+,,37,V3+,,37,V3+,,25,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,black,low,9,1,0,V2,dormant,0,V2,dormant,33,V3,,29,V3+,,17,V2,,,,,10,V2,,18,V3,,,,,0,V1,dormant,,,,0,V1,dormant,,,,,,,0,V1,dormant,,,,0,V1,dormant,0,V1,dormant,,,,0,V1,dormant
3/18/22,black,low,9,2,,,,0,V1,dormant,11,V2,,18,V3,,,,,24,V3+,,16,V1,,7,V2,,,,,0,V1,dormant,0,V1,dormant,0,V1,dormant,24,V2,,26,V3,,0,V1,dormant,0,V3+,dormant,32,V3+,,26,V3+,,31,V3,,0,V1,dormant
3/18/22,black,low,9,3,0,V2,dormant,0,V1,dormant,,,,10,V2,,,,,22,V2,,38,V3+,,13,V2,,2,V1,,,,,,,,7,V2,,25,V2,,,,,26,V3+,,19,V2,,0,V2,dormant,26,V3+,,,,,25,V3,
3/18/22,black,low,9,4,10,V2,,17,V2,,0,V2,dormant,0,V1,dormant,0,V1,dormant,,,,0,V2,dormant,19,V2,,26,V2,,32,V3,,9,V1,,30,V3+,,37,V3,,24,V3+,,22,V3,,17,V3+,,13,V3+,,27,V3+,,23,V3,,0,V1,dormant
3/18/22,black,low,9,5,,,,22,V2,,14,V2,,12,V2,,10,V2,,25,V2,,0,V2,dormant,13,V3+,,15,V2,,24,V3,,2,V1,dormant,34,V3,,37,V3+,,0,V2,dormant,17,V1,,19,V2,,4,V2,,22,V3,,2,V2,dormant,0,V1,dormant
3/18/22,white,low,9,1,0,V2,dormant,,,,0,V1,dormant,0,V1,dormant,,,,,,,0,V1,dormant,0,V1,dormant,,,,0,V1,dormant,0,V1,dormant,0,V1,dormant,8,V1,,0,V1,dormant,0,V1,dormant,0,V1,dormant,23,V1,,6,V1,,5,V1,,13,V2,
3/18/22,white,low,9,2,13,V1,,0,V1,dormant,0,V1,dormant,36,V1,,22,V2,,,,,,,,,,,0,V1,dormant,0,V1,dormant,0,V1,dormant,0,V1,dormant,,,,0,V1,dormant,0,V1,dormant,,,,,,,14,V1,,8,V1,,16,V2,
3/18/22,white,low,9,3,0,V1,dormant,,,,16,V2,,,,,0,V1,dormant,,,,18,V1,,9,V1,,0,V1,dormant,,,,,,,0,V1,dormant,0,V1,dormant,0,V1,dormant,0,V1,dormant,0,V1,dormant,0,V1,dormant,32,V2,,13,V2,,0,V1,dormant
3/18/22,white,low,9,4,19,V2,,,,,22,V2,,,,,0,V1,dormant,0,V1,dormant,24,V2,,22,V2,,,,,,,,0,V1,dormant,,,,0,V1,dormant,0,V1,dormant,14,V2,,,,,0,V1,dormant,20,V2,,28,V2,,7,V1,
3/18/22,white,low,9,5,18,V2,,0,V1,dormant,0,V1,dormant,0,V1,dormant,,,,0,V1,dormant,0,V1,dormant,25,V2,,23,V3+,,0,V1,dormant,0,V1,dormant,,,,0,V1,dormant,0,V1,dormant,0,V1,dormant,0,V1,dormant,21,V2,,18,V2,,22,V2,,33,V3+,
3/18/22,white,high,10,1,24,V2,,,,,,,,34,V3,,30,V2,,10,V2,,36,V3,,40,V1,,19,V1,,29,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,white,high,10,2,24,V1,,23,V1,,16,V1,,34,V2,,17,V1,,29,V2,,16,V1,,28,V2,,19,V1,,26,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,white,high,10,3,28,V2,,,,,17,V2,,40,V1,,33,V2,,17,V1,,14,V3,,8,V1,,,,,25,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,white,high,10,4,28,V2,,26,V2,,8,V0,,28,V2,,27,V2,,38,V2,,26,V2,,30,V2,,19,V1,,31,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,white,high,10,5,35,V2,,24,V2,,,,,34,V2,,30,V3,,24,V2,,29,V2,,30,V2,,31,V2,,25,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,white,high,10,6,27,V2,,23,V1,,30,V3,,38,V2,,37,V2,,33,V2,,45,V2,,35,V3,,35,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,white,high,10,7,35,V2,,37,V2,,25,V2,,,,,,,,31,V2,,28,V1,,38,V2,,32,V2,,27,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,white,high,10,8,0,V1,dormant,3,V2,,12,V1,,34,V3+,,32,V2,,23,V2,,39,V2,,28,V1,,39,V3+,,15,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,white,high,10,9,29,V2,,33,V3,,29,V2,,26,V2,,24,V2,,26,V1,,21,V1,,26,V0,,,,,12,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,white,high,10,10,21,V2,,35,V1,,8,V1,,4,V1,,33,V1,,,,,31,V2,,22,V1,,13,V1,,26,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,white,low,10,1,25,V2,,20,V2,,,,,20,V2,,26,V2,,9,V2,,36,V2,,28,V2,,20,V2,,15,V1,,22,V1,,14,V1,,14,V1,,32,V2,,16,V1,,12,V1,,9,V1,,32,V2,,25,V1,,26,V2,
3/18/22,white,low,10,2,,,,35,V3+,,37,V3+,,22,V2,,32,V2,,21,V2,,21,V1,,7,V0,,18,V2,,13,V2,,26,V2,,33,V3,,,,,27,V2,,25,V2,,12,V1,,21,V2,,28,V2,,21,V2,,31,V2,
3/18/22,white,low,10,3,31,V2,,12,V1,,29,V2,,22,V2,,10,V0,,29,V2,,32,V2,,24,V2,,33,V2,,12,V1,,35,V2,,23,V2,,26,V2,,24,V2,,20,V2,,27,V2,,22,V2,,26,V2,,,,,25,V2,
3/18/22,white,low,10,4,28,V2,,32,V2,,18,V1,,35,V2,,35,V2,,22,V2,,,,,27,V2,,23,V2,,0,V2,dormant,33,V2,,24,V2,,26,V2,,,,,22,V2,,35,V2,,0,V1,dormant,32,V2,,21,V2,,36,V3,
3/18/22,white,low,10,5,27,V2,,,,,40,V2,,20,V2,,40,V2,,25,V2,,21,V2,,7,V2,,32,V2,,25,V2,,28,V2,,33,V2,,17,V2,,10,V2,,18,V1,,15,V0,,33,V3,,9,V1,,23,V2,,15,V2,
3/18/22,black,low,10,1,18,V3+,,0,V1,dormant,17,V3+,,32,V3,,,,,26,V3+,,0,V2,dormant,24,V3,,26,V3+,,26,V2,,14,V1,,,,,28,V2,,16,V3,,32,V3+,,0,V2,dormant,29,V3+,,32,V3+,,,,,,,
3/18/22,black,low,10,2,29,V3+,,11,V2,,0,V1,dormant,29,V3+,,38,V1,,24,V3,,25,V3+,,0,V1,dormant,,,,27,V3+,,23,V3+,,22,V2,,10,V1,,38,V2,,31,V3+,,,,,25,V2,,9,V2,,9,V1,,0,V2,dormant
3/18/22,black,low,10,3,22,V3+,,24,V2,,,,,17,V1,,16,V1,,23,V2,,22,V3+,,,,,24,V3+,,,,,32,V3+,,,,,0,V2,dormant,,,,4,V1,,0,V1,dormant,0,V1,dormant,22,V3+,,22,V3+,,27,V3,
3/18/22,black,low,10,4,8,V1,,0,V2,dormant,0,V1,dormant,22,V1,,18,V2,,15,V3,,19,V3+,,27,V2,,30,V3+,,19,V3+,,22,V3,,6,V2,,0,V1,dormant,20,V2,,0,V2,dormant,7,V2,,30,V3,,12,V2,,0,V1,dormant,4,V1,
3/18/22,black,low,10,5,32,V3+,,12,V2,,0,V1,dormant,0,V1,dormant,22,V2,,9,V2,,22,V2,,28,V3+,,6,V2,,24,V3+,,10,V2,,16,V3,,0,V2,dormant,,,,4,V0,,12,V2,,0,V1,dormant,46,V3,,4,V1,,0,V1,dormant
3/18/22,black,high,10,1,27,V2,,26,V2,,17,V2,,8,V2,,43,V3,,41,V3+,,0,V1,dormant,27,V1,,23,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,black,high,10,2,13,V2,,,,,,,,0,V1,dormant,23,V3,,27,V2,,31,V3+,,33,V3+,,31,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,black,high,10,3,21,V1,,4,V1,,0,V1,dormant,42,V3,,34,V3+,,32,V3,,23,V2,,,,,31,V2,,12,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,black,high,10,4,,,,17,V1,,31,V3+,,32,V3+,,33,V3+,,31,V2,,,,,,,,8,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,black,high,10,5,29,V2,,23,V2,,28,V3,,26,V3+,,37,V3+,,25,V3,,4,V1,,31,V3,,,,,23,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,black,high,10,6,10,V3+,,28,V1,,19,V1,,32,V3+,,44,V3+,,3,V1,,28,V2,,21,V2,,4,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,black,high,10,7,,,,34,V3,,,,,23,V2,,41,V3,,25,V2,,39,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,black,high,10,8,34,V3,,29,V3,,30,V3+,,20,V1,,,,,,,,31,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,black,high,10,9,29,V3,,20,V2,,32,V3+,,35,V3+,,37,V3,,34,V2,,,,,,,,32,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22,black,high,10,10,24,V2,,10,V1,,,,,15,V1,,12,V1,,,,,20,V3,,,,,,,,25,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
