,,,,,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes
4/26/22,black,high,9,1,62,V3+,,60,V3+,,41,V3+,,43,V3+,,46,V3+,,57,V3+,,62,V3+,,51,V3+,,60,V3+,,24,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,9,2,52,V3+,,47,V3+,,,,,52,V3+,,69,V3+,,50,V3+,,,,,41,V3+,,44,V3+,,30,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,9,3,48,V3+,,36,V3+,,14,V3,,49,V3+,,50,V3+,,12,V2,,,,,47,V3+,,35,V3+,,47,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,9,4,37,V3+,,45,V3+,,50,V3+,,49,V3+,,,,,,,,,,,,,,31,V3,,24,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,9,5,25,V3+,,,,,57,V3+,,46,V3+,,21,V2,,38,V3+,,19,V1,,54,IB,,16,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,9,6,,,,44,V3+,,55,IB,,,,,45,V3+,,,,,42,V3+,,49,V3+,,,,,46,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,9,7,46,V3+,,,,,42,V3+,,53,V3+,,24,V1,,37,V3+,,21,V3+,,25,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,9,8,,,,46,V3+,,45,V3+,,,,,,,,54,V3+,,56,V3+,,48,V3+,,54,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,9,9,45,V3+,,55,V3+,,73,V3+,,,,,57,V3+,,54,V3+,,,,,33,V3+,,61,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,9,10,,,,48,V3+,,51,V3+,,57,V3+,,,,,52,V3+,,57,V3+,,74,V3+,,61,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,low,9,1,0,V1,dormant,,,,49,V3+,,32,V3+,,21,V3,,,,,21,V2,,33,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,low,9,2,,,,,,,0,V2,dormant,48,V3+,,0,V2,dormant,40,V3+,,38,V3+,,10,V3+,,,,,,,,,,,,,,,,,8,V2,,,,,8,V2,,57,V3+,,59,V3+,,50,V3+,,,,
4/26/22,black,low,9,3,,,,,,,,,,,,,,,,46,V3+,,11,V3+,,39,V3+,,,,,,,,,,,12,V3,,13,V3,,,,,49,V3+,,30,V3,,,,,50,V3+,,,,,16,V2,
4/26/22,black,low,9,4,9,V2,,0,V3,dormant,,,,,,,,,,,,,,,,9,V3,,12,V2,,24,V2,,,,,43,V3+,,15,V1,,48,V3+,,42,V3+,,39,V3+,,40,V3+,,57,V3+,,20,V2,,,,
4/26/22,black,low,9,5,,,,42,V3+,,12,V2,,5,V1,,0,V1,dormant,46,V3+,,0,V2,dormant,47,V3+,,,,,33,V3+,,,,,13,V3,,32,V3+,,,,,20,V2,,32,V3+,,,,,21,V3+,,,,,,,
4/26/22,white,low,9,1,29,V3,,,,,,,,2,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,V0,,,,,23,V2,
4/26/22,white,low,9,2,21,V3,,,,,,,,18,V2,,21,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,V2,,,,,,,,7,V1,,,,,11,V1,
4/26/22,white,low,9,3,,,,,,,7,V2,,,,,8,V0,,,,,,,,0,V1,dormant,,,,,,,,,,,,,,,,,,,14,V1,,,,,,,,22,V3+,,13,V2,,,,
4/26/22,white,low,9,4,,,,,,,24,V3+,,,,,9,V2,,,,,36,V3+,,18,V2,,,,,,,,,,,,,,5,V0,,,,,16,V1,,,,,7,V1,,12,V2,,18,V3+,,9,V1,
4/26/22,white,low,9,5,9,V1,,,,,,,,,,,,,,,,,,,,15,V2,,21,V3+,,,,,,,,,,,,,,,,,,,,,,,22,V2,,21,V2,,17,V3,,24,V3+,
4/26/22,white,high,10,1,22,V2,,,,,,,,58,V3+,,44,V3+,,42,V3+,,56,V3+,,59,V3+,,51,V3+,,45,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,10,2,46,V3+,,2,V1,,24,V1,,61,V3+,,46,V3+,,51,V3+,,52,V3+,,36,V3+,,44,V3+,,51,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,10,3,18,V3,,,,,3,V1,,38,V3+,,58,V3+,,39,V2,,39,V3+,,34,V3,,,,,32,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,10,4,43,V3+,,19,V3+,,,,,24,V3,,46,V3+,,49,V3+,,43,V3+,,46,V3+,,21,V2,,53,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,10,5,43,V3+,,35,V3+,,,,,51,V3+,,56,V3+,,52,V3+,,53,V3+,,52,V3+,,57,V3+,,41,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,10,6,,,,54,V3+,,52,V3+,,65,V3+,,18,V3+,,56,V3+,,66,V3+,,49,V3+,,41,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,10,7,18,V2,,58,V3+,,31,V3+,,,,,,,,45,V3+,,9,V1,,51,V3+,,55,V3+,,39,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,10,8,,,,39,V2,,18,V2,,60,V3+,,38,V3+,,28,V3+,,43,V3+,,,,,56,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,10,9,56,V3+,,57,V3+,,44,V3+,,37,V3+,,,,,48,V3+,,20,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,high,10,10,39,V3+,,,,,,,,7,V1,,26,V3,,,,,16,V2,,,,,19,V1,,3,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,white,low,10,1,8,V3+,,34,V3+,,,,,0,V2,dormant,14,V3+,,,,,26,V3+,,32,V3+,,31,V3+,,7,V1,,33,V2,,25,V3+,,6,V1,,19,V2,,,,,38,V2,,17,V1,,28,V2,,6,V2,,11,V3,
4/26/22,white,low,10,2,,,,38,V3+,,44,V3+,,52,V3+,,12,V1,,29,V3+,,12,V3+,,6,V2,,14,V2,,,,,26,V3+,,40,V3+,,,,,40,V3+,,15,V2,,14,V2,,6,V1,,7,V1,,21,V1,,17,V2,
4/26/22,white,low,10,3,22,V3+,,,,,28,V3+,,0,V1,dormant,,,,18,V2,,24,V3+,,27,V3+,,21,V3+,,,,,32,V3+,,24,V1,,22,V3+,,32,V3+,,20,V3+,,6,V2,,36,V3+,,8,V2,,,,,12,V3+,
4/26/22,white,low,10,4,6,V2,,24,V3,,14,V3+,,36,V3+,,46,V3+,,9,V3,,,,,24,V3,,6,V2,,,,,18,V2,,20,V2,,17,V3,,,,,21,V3+,,25,V3+,,,,,22,V2,,,,,,,
4/26/22,white,low,10,5,14,V3+,,,,,39,V3+,,,,,47,V3+,,37,V3+,,38,V3+,,14,V2,,34,V3+,,27,V3+,,31,V3+,,31,V3+,,7,V2,,16,V3,,15,V2,,,,,32,V3+,,10,V1,,21,V2,,,,
4/26/22,black,low,10,1,55,V3+,,,,,16,V3,,44,V3+,,,,,54,V3+,,0,V2,dormant,29,V3+,,33,V3+,,18,V2,,19,V2,,,,,15,V2,,48,V3+,,25,V3+,,0,V2,dormant,,,,32,V3+,,,,,,,
4/26/22,black,low,10,2,37,V3+,,,,,,,,31,V3+,,49,V3+,,30,V3+,,47,V3+,,0,V1,dormant,,,,,,,25,V3+,,11,V2,,,,,32,V3+,,51,V3+,,,,,12,V2,,37,V3+,,,,,15,V2,
4/26/22,black,low,10,3,27,V3+,,21,V3,,,,,10,V1,,0,V1,dormant,19,V2,,55,V3+,,,,,20,V3,,,,,28,V2,,,,,,,,,,,,,,,,,,,,50,V3+,,12,V3+,,14,V2,
4/26/22,black,low,10,4,20,V3+,,,,,,,,12,V1,,,,,45,V3+,,61,V3+,,24,V3+,,24,V2,,49,V3+,,22,V3+,,11,V2,,,,,19,V3+,,,,,,,,27,V3+,,,,,0,V1,dormant,,,
4/26/22,black,low,10,5,37,V3+,,,,,,,,,,,39,V3+,,,,,12,V3+,,22,V3+,,,,,36,V3+,,,,,16,V3,,18,V2,,,,,,,,22,V3+,,0,V1,dormant,49,V3+,,,,,,,
4/26/22,black,high,10,1,24,V3+,,29,V2,,46,V3+,,,,,34,V3+,,42,V3+,,,,,16,V2,,25,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,10,2,11,V3+,,,,,,,,,,,51,V3+,,,,,12,V2,,33,V1,,51,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,10,3,19,V2,,,,,,,,47,V3+,,66,V3+,,18,V2,,39,V3+,,,,,36,V3+,,32,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,10,4,,,,,,,58,V3+,,61,V3+,,58,V3+,,36,V3+,,,,,,,,9,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,10,5,31,V3+,,19,V2,,55,V3+,,54,V3+,,51,V3+,,48,V3+,,,,,46,V3+,,,,,0,V2,dormant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,10,6,,,,12,V2,,21,V1,,45,V3+,,71,V3+,,,,,,,,21,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,10,7,,,,13,V3+,,,,,10,V1,,42,V3+,,55,V3+,,50,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,10,8,58,V3+,,41,V3+,,55,V3+,,47,V3+,,,,,,,,20,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,10,9,25,V2,,,,,61,V3+,,56,V3+,,49,V3+,,29,V3,,,,,,,,35,V3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/22,black,high,10,10,26,V2,,,,,,,,,,,,,,,,,38,V3+,,,,,,,,16,V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
